pitch,vel,dur,db(lab),db(audi),duration(lab),duration(audi),db(lab) - db(audi),dur(lab) - dur(audi)
85,25,1,54.116955,58.455067,0.11,0.11,-4.338112,0
86,25,1,51.844505,51.343235,0.11,0.12,0.50127,-0.01
87,25,1,50.259007,49.73078,0.11,0.11,0.528227,0
88,25,1,45.484066,51.470585,0.11,0.11,-5.986519,0
89,25,1,51.26147,46.83222,0.11,0.11,4.42925,0
90,25,1,46.296616,51.69303,0.11,0.11,-5.396414,0
91,25,1,46.629757,55.90777,0.11,0.11,-9.278013,0
92,25,1,48.540333,52.92582,0.11,0.11,-4.385487,0
93,25,1,52.69452,52.229744,0.11,0.11,0.464776,0
94,25,1,49.396317,51.974182,0.11,0.11,-2.577865,0
95,25,1,49.72251,50.600243,0.11,0.11,-0.877733,0
96,25,1,50.083508,56.846935,0.11,0.11,-6.763427,0
97,25,1,52.103477,58.934578,0.11,0.11,-6.831101,0
98,25,1,51.527714,58.220688,0.11,0.11,-6.692974,0
99,25,1,50.74589,58.24379,0.11,0.11,-7.4979,0
100,25,1,47.620316,57.427296,0.11,0.11,-9.80698,0
101,25,1,49.507988,56.515003,0.11,0.11,-7.007015,0
102,25,1,50.821598,54.816742,0.11,0.11,-3.995144,0
103,25,1,48.83936,56.512096,0.11,0.11,-7.672736,0
104,25,1,50.35585,54.372482,0.11,0.11,-4.016632,0
105,25,1,52.69619,56.418686,0.11,0.11,-3.722496,0
106,25,1,49.587925,53.9991,0.11,0.11,-4.411175,0
107,25,1,47.40393,56.978405,0.11,0.11,-9.574475,0
108,25,1,47.241848,55.172607,0.11,0.11,-7.930759,0
21,33,0.1,63.175873,61.46244,0.35,0.2,1.713433,0.15
22,33,0.1,62.805527,63.927074,0.36,0.18,-1.121547,0.18
23,33,0.1,63.154182,64.401695,0.26,0.19,-1.247513,0.07
24,33,0.1,66.16168,65.62567,0.22,0.18,0.53601,0.04
25,33,0.1,64.60869,63.089737,0.42,0.18,1.518953,0.24
26,33,0.1,61.633854,63.73607,0.26,0.19,-2.102216,0.07
27,33,0.1,64.020584,64.47884,0.35,0.17,-0.458256,0.18
28,33,0.1,65.54745,65.181,0.28,0.18,0.36645,0.1
29,33,0.1,65.176346,61.660465,0.25,0.15,3.515881,0.1
30,33,0.1,62.535255,65.52477,0.3,0.2,-2.989515,0.1
31,33,0.1,62.683746,66.71298,0.31,0.2,-4.029234,0.11
32,33,0.1,64.09943,68.06007,0.27,0.16,-3.96064,0.11
33,33,0.1,67.339066,65.65766,0.32,0.19,1.681406,0.13
34,33,0.1,66.60066,65.73087,0.34,0.18,0.86979,0.16
35,33,0.1,63.167095,64.48214,0.24,0.17,-1.315045,0.07
36,33,0.1,66.46639,64.137985,0.36,0.16,2.328405,0.2
37,33,0.1,63.509987,64.72943,0.24,0.18,-1.219443,0.06
38,33,0.1,63.112785,63.494823,0.24,0.15,-0.382038,0.09
39,33,0.1,63.94368,63.344254,0.25,0.18,0.599426,0.07
40,33,0.1,68.8864,62.75839,0.3,0.21,6.12801,0.09
41,33,0.1,65.441376,64.30919,0.31,0.14,1.132186,0.17
42,33,0.1,62.381042,63.718437,0.28,0.2,-1.337395,0.08
43,33,0.1,66.69001,63.916656,0.39,0.18,2.773354,0.21
44,33,0.1,64.8159,67.29623,0.25,0.18,-2.48033,0.07
45,33,0.1,67.55639,63.368225,0.3,0.17,4.188165,0.13
46,33,0.1,65.10691,60.29761,0.26,0.18,4.8093,0.08
47,33,0.1,63.36491,63.16701,0.27,0.19,0.1979,0.08
48,33,0.1,62.72784,65.32408,0.22,0.18,-2.59624,0.04
49,33,0.1,65.68802,65.045876,0.31,0.14,0.642144,0.17
50,33,0.1,65.11983,65.549194,0.24,0.14,-0.429364,0.1
51,33,0.1,71.002815,65.82706,0.33,0.2,5.175755,0.13
52,33,0.1,73.70436,67.13647,0.29,0.19,6.56789,0.1
53,33,0.1,74.16423,65.09322,0.28,0.15,9.07101,0.13
54,33,0.1,68.77354,63.2757,0.27,0.19,5.49784,0.08
55,33,0.1,73.41266,65.20394,0.4,0.15,8.20872,0.25
56,33,0.1,68.738815,64.38086,0.26,0.13,4.357955,0.13
57,33,0.1,68.21315,66.15861,0.27,0.19,2.05454,0.08
58,33,0.1,64.925766,64.636086,0.26,0.19,0.28968,0.07
59,33,0.1,61.20842,63.26324,0.31,0.17,-2.05482,0.14
60,33,0.1,63.328102,63.246216,0.26,0.13,0.081886,0.13
61,33,0.1,66.64203,62.28494,0.28,0.16,4.35709,0.12
62,33,0.1,67.11396,60.379494,0.28,0.15,6.734466,0.13
63,33,0.1,68.16105,55.288883,0.24,0.12,12.872167,0.12
64,33,0.1,68.3266,57.15337,0.29,0.13,11.17323,0.16
65,33,0.1,64.74777,58.970993,0.23,0.16,5.776777,0.07
66,33,0.1,60.9682,62.196518,0.25,0.19,-1.228318,0.06
67,33,0.1,64.95465,55.174957,0.25,0.19,9.779693,0.06
68,33,0.1,66.57268,53.793625,0.29,0.11,12.779055,0.18
69,33,0.1,62.93982,58.377335,0.23,0.2,4.562485,0.03
70,33,0.1,61.709057,57.160534,0.3,0.17,4.548523,0.13
71,33,0.1,62.424618,61.4073,0.23,0.15,1.017318,0.08
72,33,0.1,65.75818,61.76107,0.26,0.21,3.99711,0.05
73,33,0.1,68.593765,61.023327,0.27,0.19,7.570438,0.08
74,33,0.1,70.032814,61.36932,0.29,0.16,8.663494,0.13
75,33,0.1,62.917778,63.729626,0.24,0.24,-0.811848,0
76,33,0.1,56.38185,59.96879,0.26,0.12,-3.58694,0.14
77,33,0.1,60.073547,62.708076,0.27,0.22,-2.634529,0.05
78,33,0.1,56.758324,61.081352,0.24,0.18,-4.323028,0.06
79,33,0.1,57.039963,60.03024,0.27,0.15,-2.990277,0.12
80,33,0.1,58.08214,53.996674,0.25,0.16,4.085466,0.09
81,33,0.1,59.44715,57.783985,0.26,0.13,1.663165,0.13
82,33,0.1,57.198135,58.57858,0.11,0.16,-1.380445,-0.05
83,33,0.1,54.999134,60.753914,0.11,0.14,-5.75478,-0.03
84,33,0.1,55.494724,52.36804,0.11,0.21,3.126684,-0.1
85,33,0.1,56.246033,53.38234,0.11,0.11,2.863693,0
86,33,0.1,54.893105,55.184517,0.11,0.16,-0.291412,-0.05
87,33,0.1,54.665504,52.70518,0.11,0.11,1.960324,0
88,33,0.1,51.16748,55.447746,0.11,0.11,-4.280266,0
89,33,0.1,49.752712,51.70511,0.11,0.11,-1.952398,0
90,33,0.1,51.325836,56.371826,0.11,0.11,-5.04599,0
91,33,0.1,51.222805,56.183872,0.11,0.11,-4.961067,0
92,33,0.1,54.105843,56.77758,0.11,0.13,-2.671737,-0.02
93,33,0.1,52.232082,54.410076,0.11,0.11,-2.177994,0
94,33,0.1,52.706154,54.09749,0.11,0.11,-1.391336,0
95,33,0.1,51.27163,53.024254,0.11,0.11,-1.752624,0
96,33,0.1,54.152287,57.17502,0.11,0.11,-3.022733,0
97,33,0.1,55.3151,58.977104,0.11,0.11,-3.662004,0
98,33,0.1,55.407642,58.248333,0.11,0.11,-2.840691,0
99,33,0.1,53.70333,58.232697,0.11,0.11,-4.529367,0
100,33,0.1,55.32732,57.07219,0.11,0.11,-1.74487,0
101,33,0.1,54.42361,56.363155,0.11,0.11,-1.939545,0
102,33,0.1,54.523605,54.615295,0.11,0.11,-0.09169,0
103,33,0.1,52.216015,54.26459,0.11,0.11,-2.048575,0
104,33,0.1,54.470764,55.940697,0.11,0.11,-1.469933,0
105,33,0.1,52.91259,56.13811,0.11,0.11,-3.22552,0
106,33,0.1,53.138504,54.385517,0.11,0.11,-1.247013,0
107,33,0.1,51.045116,55.862026,0.11,0.11,-4.81691,0
108,33,0.1,51.771507,55.511494,0.11,0.11,-3.739987,0
21,33,0.3,63.96749,63.209045,0.53,0.38,0.758445,0.15
22,33,0.3,65.33745,64.529015,0.6,0.39,0.808435,0.21
23,33,0.3,63.238274,64.53363,0.42,0.38,-1.295356,0.04
24,33,0.3,66.69288,66.3336,0.5,0.38,0.35928,0.12
25,33,0.3,64.10955,63.304585,0.53,0.4,0.804965,0.13
26,33,0.3,62.292297,63.262344,0.5,0.4,-0.970047,0.1
27,33,0.3,64.51197,64.06879,0.52,0.4,0.44318,0.12
28,33,0.3,66.78894,65.24843,0.45,0.43,1.54051,0.02
29,33,0.3,64.36253,62.16329,0.75,0.27,2.19924,0.48
30,33,0.3,63.570965,65.3268,0.47,0.41,-1.755835,0.06
31,33,0.3,65.99658,66.449875,0.56,0.4,-0.453295,0.16
32,33,0.3,65.60105,67.354744,0.5,0.37,-1.753694,0.13
33,33,0.3,67.74991,65.52113,0.51,0.37,2.22878,0.14
34,33,0.3,67.31341,65.072845,0.52,0.37,2.240565,0.15
35,33,0.3,64.88788,65.11769,0.45,0.38,-0.22981,0.07
36,33,0.3,60.974667,64.096436,0.55,0.36,-3.121769,0.19
37,33,0.3,63.848698,65.842545,0.41,0.41,-1.993847,0
38,33,0.3,63.48427,63.894947,0.46,0.37,-0.410677,0.09
39,33,0.3,65.07963,63.179077,0.44,0.35,1.900553,0.09
40,33,0.3,69.121,62.01754,0.54,0.39,7.10346,0.15
41,33,0.3,65.30443,63.722466,0.44,0.37,1.581964,0.07
42,33,0.3,62.708664,63.5754,0.45,0.41,-0.866736,0.04
43,33,0.3,67.034096,63.966877,0.57,0.36,3.067219,0.21
44,33,0.3,64.86332,67.42523,0.47,0.39,-2.56191,0.08
45,33,0.3,67.277954,62.71208,0.4,0.36,4.565874,0.04
46,33,0.3,65.464355,58.835213,0.39,0.36,6.629142,0.03
47,33,0.3,63.366608,63.171562,0.45,0.38,0.195046,0.07
48,33,0.3,62.608612,65.37111,0.41,0.39,-2.762498,0.02
49,33,0.3,66.086754,64.97377,0.41,0.32,1.112984,0.09
50,33,0.3,65.25126,65.60501,0.44,0.34,-0.35375,0.1
51,33,0.3,71.30717,65.98541,0.51,0.36,5.32176,0.15
52,33,0.3,73.683136,67.18794,0.48,0.34,6.495196,0.14
53,33,0.3,73.81031,64.385056,0.45,0.33,9.425254,0.12
54,33,0.3,69.1011,63.693893,0.46,0.35,5.407207,0.11
55,33,0.3,73.15125,65.151115,0.54,0.35,8.000135,0.19
56,33,0.3,68.80133,64.011284,0.4,0.34,4.790046,0.06
57,33,0.3,68.20302,65.19064,0.41,0.32,3.01238,0.09
58,33,0.3,64.36513,64.70466,0.43,0.36,-0.33953,0.07
59,33,0.3,62.687107,63.079712,0.5,0.37,-0.392605,0.13
60,33,0.3,62.63889,62.86781,0.42,0.35,-0.22892,0.07
61,33,0.3,67.40454,61.556118,0.45,0.35,5.848422,0.1
62,33,0.3,66.718765,60.345135,0.48,0.32,6.37363,0.16
63,33,0.3,67.35437,56.75293,0.45,0.21,10.60144,0.24
64,33,0.3,68.361404,58.563404,0.43,0.26,9.798,0.17
65,33,0.3,64.3627,57.082832,0.41,0.3,7.279868,0.11
66,33,0.3,61.778595,63.047386,0.36,0.35,-1.268791,0.01
67,33,0.3,65.55966,55.37508,0.44,0.36,10.18458,0.08
68,33,0.3,66.48008,53.833836,0.46,0.13,12.646244,0.33
69,33,0.3,62.172646,58.420326,0.4,0.29,3.75232,0.11
70,33,0.3,61.385258,57.32459,0.48,0.25,4.060668,0.23
71,33,0.3,62.048237,62.293377,0.42,0.34,-0.24514,0.08
72,33,0.3,65.45152,61.85559,0.45,0.31,3.59593,0.14
73,33,0.3,68.742516,64.255165,0.41,0.15,4.487351,0.26
74,33,0.3,69.577225,60.936604,0.46,0.36,8.640621,0.1
75,33,0.3,62.52112,63.51171,0.42,0.35,-0.99059,0.07
76,33,0.3,56.92337,60.112675,0.42,0.19,-3.189305,0.23
77,33,0.3,58.96991,63.446037,0.28,0.24,-4.476127,0.04
78,33,0.3,57.942825,61.104965,0.4,0.35,-3.16214,0.05
79,33,0.3,56.544964,59.01645,0.31,0.19,-2.471486,0.12
80,33,0.3,58.960587,55.36357,0.31,0.28,3.597017,0.03
81,33,0.3,59.12204,58.020325,0.32,0.17,1.101715,0.15
82,33,0.3,58.251366,59.31604,0.11,0.21,-1.064674,-0.1
83,33,0.3,54.2117,60.49712,0.11,0.17,-6.28542,-0.06
84,33,0.3,52.423573,51.996136,0.11,0.23,0.427437,-0.12
85,33,0.3,55.61636,54.811275,0.11,0.11,0.805085,0
86,33,0.3,54.151695,54.51865,0.11,0.17,-0.366955,-0.06
87,33,0.3,54.03502,52.823654,0.11,0.11,1.211366,0
88,33,0.3,48.822254,54.119926,0.11,0.11,-5.297672,0
89,33,0.3,52.090904,50.531967,0.11,0.11,1.558937,0
90,33,0.3,51.52803,56.05745,0.11,0.11,-4.52942,0
91,33,0.3,51.18865,54.701954,0.11,0.11,-3.513304,0
92,33,0.3,54.049946,56.090015,0.11,0.13,-2.040069,-0.02
93,33,0.3,55.137115,54.826714,0.11,0.11,0.310401,0
94,33,0.3,51.438717,55.443375,0.11,0.11,-4.004658,0
95,33,0.3,52.807697,53.368458,0.11,0.11,-0.560761,0
96,33,0.3,52.441666,57.46763,0.11,0.11,-5.025964,0
97,33,0.3,56.2628,58.969868,0.11,0.11,-2.707068,0
98,33,0.3,54.68119,58.659264,0.11,0.11,-3.978074,0
99,33,0.3,53.056404,58.339966,0.11,0.11,-5.283562,0
100,33,0.3,52.9159,57.583748,0.11,0.11,-4.667848,0
101,33,0.3,53.43838,56.663742,0.11,0.11,-3.225362,0
102,33,0.3,54.373978,56.543343,0.11,0.11,-2.169365,0
103,33,0.3,54.605785,55.144077,0.11,0.11,-0.538292,0
104,33,0.3,54.451347,55.178623,0.11,0.11,-0.727276,0
105,33,0.3,53.76221,55.06872,0.11,0.11,-1.30651,0
106,33,0.3,53.758686,54.599842,0.11,0.11,-0.841156,0
107,33,0.3,52.475792,55.916348,0.11,0.11,-3.440556,0
108,33,0.3,52.334736,55.60974,0.11,0.11,-3.275004,0
21,33,0.7,64.520645,62.867058,0.79,0.77,1.653587,0.02
22,33,0.7,64.82554,63.79712,0.95,0.53,1.02842,0.42
23,33,0.7,62.485744,64.45112,0.84,0.73,-1.965376,0.11
24,33,0.7,66.57831,66.181496,0.85,0.75,0.396814,0.1
25,33,0.7,64.78862,62.499176,0.84,0.74,2.289444,0.1
26,33,0.7,62.03666,62.994434,0.82,0.75,-0.957774,0.07
27,33,0.7,63.41073,63.366455,0.73,0.74,0.044275,-0.01
28,33,0.7,65.97261,65.10787,0.94,0.78,0.86474,0.16
29,33,0.7,65.5298,62.067978,0.85,0.71,3.461822,0.14
30,33,0.7,63.737473,65.15009,0.88,0.77,-1.412617,0.11
31,33,0.7,65.55893,67.052505,0.85,0.75,-1.493575,0.1
32,33,0.7,66.46646,67.35189,0.83,0.75,-0.88543,0.08
33,33,0.7,67.17089,64.95517,0.89,0.73,2.21572,0.16
34,33,0.7,67.04031,65.02863,0.78,0.75,2.01168,0.03
35,33,0.7,64.78257,64.99949,0.84,0.75,-0.21692,0.09
36,33,0.7,65.1952,63.829025,0.8,0.74,1.366175,0.06
37,33,0.7,64.35855,65.78607,0.7,0.77,-1.42752,-0.07
38,33,0.7,63.56852,63.527596,0.83,0.72,0.040924,0.11
39,33,0.7,64.62208,63.274582,0.82,0.75,1.347498,0.07
40,33,0.7,68.88619,61.28451,0.81,0.75,7.60168,0.06
41,33,0.7,65.73247,64.14212,0.8,0.73,1.59035,0.07
42,33,0.7,63.003326,63.02565,0.81,0.74,-0.022324,0.07
43,33,0.7,66.6334,63.91687,0.85,0.72,2.71653,0.13
44,33,0.7,65.54759,66.66012,0.78,0.77,-1.11253,0.01
45,33,0.7,67.3984,62.535606,0.79,0.75,4.862794,0.04
46,33,0.7,64.90119,58.707672,0.78,0.7,6.193518,0.08
47,33,0.7,63.484688,63.551716,0.78,0.72,-0.067028,0.06
48,33,0.7,62.467155,65.114685,0.67,0.72,-2.64753,-0.05
49,33,0.7,66.17607,64.7436,0.79,0.72,1.43247,0.07
50,33,0.7,65.43107,65.34983,0.67,0.71,0.08124,-0.04
51,33,0.7,70.91471,66.10681,0.78,0.73,4.8079,0.05
52,33,0.7,74.153824,67.267746,0.81,0.71,6.886078,0.1
53,33,0.7,74.11658,64.86236,0.8,0.68,9.25422,0.12
54,33,0.7,69.17373,63.40504,0.8,0.73,5.76869,0.07
55,33,0.7,73.46805,64.52373,0.78,0.72,8.94432,0.06
56,33,0.7,69.29663,64.71704,0.76,0.72,4.57959,0.04
57,33,0.7,68.46591,65.902214,0.67,0.73,2.563696,-0.06
58,33,0.7,64.534164,64.83108,0.82,0.74,-0.296916,0.08
59,33,0.7,61.104095,62.015156,0.8,0.72,-0.911061,0.08
60,33,0.7,62.456676,63.530346,0.51,0.51,-1.07367,0
61,33,0.7,66.54326,61.27158,0.52,0.54,5.27168,-0.02
62,33,0.7,66.71627,60.21017,0.83,0.55,6.5061,0.28
63,33,0.7,67.33524,56.195087,0.7,0.2,11.140153,0.5
64,33,0.7,68.92135,57.623203,0.64,0.24,11.298147,0.4
65,33,0.7,65.12286,56.635006,0.59,0.29,8.487854,0.3
66,33,0.7,59.937836,62.542274,0.36,0.43,-2.604438,-0.07
67,33,0.7,65.8536,56.392548,0.83,0.42,9.461052,0.41
68,33,0.7,66.00516,53.83379,0.82,0.13,12.17137,0.69
69,33,0.7,61.87271,58.993843,0.38,0.29,2.878867,0.09
70,33,0.7,60.14655,55.606174,0.67,0.25,4.540376,0.42
71,33,0.7,63.137245,62.024864,0.53,0.46,1.112381,0.07
72,33,0.7,65.90969,61.879982,0.7,0.37,4.029708,0.33
73,33,0.7,68.013504,60.0805,0.44,0.15,7.933004,0.29
74,33,0.7,69.43112,64.102455,0.65,0.57,5.328665,0.08
75,33,0.7,62.652752,63.923744,0.73,0.42,-1.270992,0.31
76,33,0.7,57.311565,59.347385,0.43,0.19,-2.03582,0.24
77,33,0.7,60.829422,58.851265,0.28,0.24,1.978157,0.04
78,33,0.7,56.838226,61.583893,0.41,0.4,-4.745667,0.01
79,33,0.7,55.816326,59.37751,0.31,0.19,-3.561184,0.12
80,33,0.7,59.00621,56.312046,0.31,0.28,2.694164,0.03
81,33,0.7,60.087875,57.725754,0.31,0.17,2.362121,0.14
82,33,0.7,57.705067,59.652767,0.11,0.21,-1.9477,-0.1
83,33,0.7,54.776237,60.34566,0.11,0.17,-5.569423,-0.06
84,33,0.7,52.82889,51.8254,0.11,0.22,1.00349,-0.11
85,33,0.7,55.292168,52.98825,0.11,0.11,2.303918,0
86,33,0.7,54.150322,54.7324,0.11,0.17,-0.582078,-0.06
87,33,0.7,54.0704,52.05069,0.11,0.11,2.01971,0
88,33,0.7,50.81097,54.274536,0.11,0.11,-3.463566,0
89,33,0.7,51.580574,49.731293,0.11,0.11,1.849281,0
90,33,0.7,51.09452,56.062317,0.11,0.11,-4.967797,0
91,33,0.7,52.369812,55.631084,0.11,0.11,-3.261272,0
92,33,0.7,54.134533,56.892136,0.11,0.12,-2.757603,-0.01
93,33,0.7,54.16375,54.63001,0.11,0.11,-0.46626,0
94,33,0.7,52.955517,53.801517,0.11,0.11,-0.846,0
95,33,0.7,50.7044,53.533028,0.11,0.11,-2.828628,0
96,33,0.7,54.057266,57.425823,0.11,0.11,-3.368557,0
97,33,0.7,53.830116,58.78869,0.11,0.11,-4.958574,0
98,33,0.7,53.642525,58.32648,0.11,0.11,-4.683955,0
99,33,0.7,53.117313,57.99524,0.11,0.11,-4.877927,0
100,33,0.7,53.71716,57.38317,0.11,0.11,-3.66601,0
101,33,0.7,53.521183,56.39009,0.11,0.11,-2.868907,0
102,33,0.7,53.80758,55.05463,0.11,0.11,-1.24705,0
103,33,0.7,53.114685,53.131844,0.11,0.11,-0.017159,0
104,33,0.7,55.81948,55.787895,0.11,0.11,0.031585,0
105,33,0.7,53.998764,55.63552,0.11,0.11,-1.636756,0
106,33,0.7,53.382843,53.042557,0.11,0.11,0.340286,0
107,33,0.7,52.934235,55.77964,0.11,0.11,-2.845405,0
108,33,0.7,51.329132,53.954445,0.11,0.11,-2.625313,0
21,33,1,64.14699,63.43914,1.12,1.06,0.70785,0.06
22,33,1,65.35728,63.6751,1.13,0.53,1.68218,0.6
23,33,1,63.40054,64.322075,1.09,0.7,-0.921535,0.39
24,33,1,67.21762,65.972595,1.18,1.04,1.245025,0.14
25,33,1,64.78854,63.06055,1.21,0.94,1.72799,0.27
26,33,1,62.30597,63.50374,1.09,1.03,-1.19777,0.06
27,33,1,63.406246,63.820923,1.08,0.97,-0.414677,0.11
28,33,1,67.11439,65.27131,1.07,1.06,1.84308,0.01
29,33,1,64.8597,62.46675,1.12,1.01,2.39295,0.11
30,33,1,63.11081,65.2678,1.05,1.03,-2.15699,0.02
31,33,1,65.69617,70.176605,1.13,1.03,-4.480435,0.1
32,33,1,66.5869,67.77621,1.14,1.04,-1.18931,0.1
33,33,1,67.75101,64.95476,1.14,1,2.79625,0.14
34,33,1,66.70641,65.43405,1.11,1.02,1.27236,0.09
35,33,1,64.53951,64.70391,1.09,1.04,-0.1644,0.05
36,33,1,65.34681,64.29424,1.13,1.04,1.05257,0.09
37,33,1,63.91394,67.392166,0.7,1.05,-3.478226,-0.35
38,33,1,63.51704,62.868076,1.12,1.02,0.648964,0.1
39,33,1,64.80214,65.52942,1.1,1.05,-0.72728,0.05
40,33,1,69.078064,62.893055,0.99,1.03,6.185009,-0.04
41,33,1,65.99805,65.61302,1.11,0.99,0.38503,0.12
42,33,1,62.122814,62.88993,1.11,1.03,-0.767116,0.08
43,33,1,66.88261,66.30994,0.97,1.01,0.57267,-0.04
44,33,1,65.06145,66.80036,1.07,1.05,-1.73891,0.02
45,33,1,67.540955,64.23103,1.05,1.05,3.309925,0
46,33,1,65.33545,58.89498,1.07,0.95,6.44047,0.12
47,33,1,62.41918,64.44291,0.94,0.99,-2.02373,-0.05
48,33,1,62.434288,66.4282,0.7,1.01,-3.993912,-0.31
49,33,1,65.65933,66.58503,0.98,1.02,-0.9257,-0.04
50,33,1,65.90648,65.15575,0.67,0.9,0.75073,-0.23
51,33,1,70.86783,66.29352,1.04,1,4.57431,0.04
52,33,1,73.75223,66.60036,1.08,1,7.15187,0.08
53,33,1,73.906555,64.8358,1.09,0.7,9.070755,0.39
54,33,1,68.79019,63.9887,1.09,1.02,4.80149,0.07
55,33,1,72.99551,65.41084,0.98,1.01,7.58467,-0.03
56,33,1,68.97127,65.49052,0.89,1.02,3.48075,-0.13
57,33,1,68.52341,68.74544,0.69,1,-0.22203,-0.31
58,33,1,63.634594,65.334145,1.03,1.02,-1.699551,0.01
59,33,1,61.043118,63.75441,0.92,0.82,-2.711292,0.1
60,33,1,62.988113,63.228207,0.5,0.51,-0.240094,-0.01
61,33,1,67.43564,61.963856,0.53,0.53,5.471784,0
62,33,1,66.23068,60.980194,1.11,0.56,5.250486,0.55
63,33,1,68.08884,60.97606,0.69,0.21,7.11278,0.48
64,33,1,68.24671,57.745197,0.64,0.23,10.501513,0.41
65,33,1,64.45082,56.630707,0.59,0.31,7.820113,0.28
66,33,1,61.540356,62.395958,0.35,0.43,-0.855602,-0.08
67,33,1,66.490295,55.68486,1.12,0.42,10.805435,0.7
68,33,1,66.18912,53.524323,1.16,0.13,12.664797,1.03
69,33,1,62.84815,60.00435,0.39,0.29,2.8438,0.1
70,33,1,58.258198,57.902195,0.65,0.25,0.356003,0.4
71,33,1,63.050217,62.37468,0.55,0.47,0.675537,0.08
72,33,1,65.98834,61.007042,0.7,0.36,4.981298,0.34
73,33,1,68.53525,63.50272,0.44,0.15,5.03253,0.29
74,33,1,68.12823,64.14806,0.63,0.56,3.98017,0.07
75,33,1,62.95132,63.535587,0.75,0.42,-0.584267,0.33
76,33,1,56.402756,62.012543,0.42,0.19,-5.609787,0.23
77,33,1,59.508263,61.510223,0.28,0.24,-2.00196,0.04
78,33,1,56.835293,61.791626,0.41,0.4,-4.956333,0.01
79,33,1,56.43779,59.482594,0.31,0.19,-3.044804,0.12
80,33,1,60.3487,58.192234,0.3,0.28,2.156466,0.02
81,33,1,59.11585,59.940937,0.32,0.17,-0.825087,0.15
82,33,1,57.07802,59.869576,0.14,0.21,-2.791556,-0.07
83,33,1,55.058544,60.934036,0.11,0.17,-5.875492,-0.06
84,33,1,55.232162,52.756035,0.11,0.22,2.476127,-0.11
85,33,1,55.79435,57.505604,0.11,0.11,-1.711254,0
86,33,1,53.537506,54.390408,0.11,0.17,-0.852902,-0.06
87,33,1,53.931263,52.401165,0.11,0.11,1.530098,0
88,33,1,49.612846,54.355747,0.11,0.11,-4.742901,0
89,33,1,52.47262,57.58872,0.11,0.11,-5.1161,0
90,33,1,52.98409,55.91249,0.11,0.11,-2.9284,0
91,33,1,51.350227,57.73917,0.11,0.15,-6.388943,-0.04
92,33,1,52.931236,56.44544,0.11,0.12,-3.514204,-0.01
93,33,1,53.68396,56.812466,0.11,0.11,-3.128506,0
94,33,1,52.804874,57.218754,0.11,0.11,-4.41388,0
95,33,1,52.81401,55.85065,0.11,0.11,-3.03664,0
96,33,1,51.17296,59.359795,0.11,0.11,-8.186835,0
97,33,1,55.19144,61.396957,0.11,0.11,-6.205517,0
98,33,1,53.988564,59.86673,0.11,0.11,-5.878166,0
99,33,1,53.452347,59.704758,0.11,0.11,-6.252411,0
100,33,1,53.23699,59.442245,0.11,0.11,-6.205255,0
101,33,1,52.90647,58.2797,0.11,0.11,-5.37323,0
102,33,1,54.767017,56.438854,0.11,0.11,-1.671837,0
103,33,1,53.04945,56.927113,0.11,0.11,-3.877663,0
104,33,1,54.5207,56.008995,0.11,0.11,-1.488295,0
105,33,1,53.7145,57.46324,0.11,0.11,-3.74874,0
106,33,1,52.19834,55.71704,0.11,0.11,-3.5187,0
107,33,1,51.87105,58.304935,0.11,0.11,-6.433885,0
108,33,1,51.885952,57.09406,0.11,0.11,-5.208108,0
21,41,0.1,66.74968,64.45526,0.4,0.24,2.29442,0.16
22,41,0.1,67.993774,66.42878,0.47,0.22,1.564994,0.25
23,41,0.1,65.20552,67.22018,0.29,0.24,-2.01466,0.05
24,41,0.1,67.57184,68.33868,0.31,0.23,-0.76684,0.08
25,41,0.1,67.17482,65.50072,0.45,0.24,1.6741,0.21
26,41,0.1,64.752014,64.64423,0.44,0.21,0.107784,0.23
27,41,0.1,65.927986,66.28656,0.35,0.22,-0.358574,0.13
28,41,0.1,68.48207,67.30144,0.47,0.22,1.18063,0.25
29,41,0.1,67.218796,65.0773,0.36,0.2,2.141496,0.16
30,41,0.1,66.16262,68.36703,0.37,0.2,-2.20441,0.17
31,41,0.1,68.699356,69.68707,0.35,0.23,-0.987714,0.12
32,41,0.1,68.321014,70.55887,0.37,0.22,-2.237856,0.15
33,41,0.1,70.01537,68.422516,0.46,0.22,1.592854,0.24
34,41,0.1,69.42602,68.22123,0.35,0.23,1.20479,0.12
35,41,0.1,67.60107,67.36629,0.31,0.2,0.23478,0.11
36,41,0.1,67.373634,67.41471,0.38,0.2,-0.041076,0.18
37,41,0.1,67.16114,67.33016,0.25,0.21,-0.16902,0.04
38,41,0.1,67.18581,64.63946,0.3,0.15,2.54635,0.15
39,41,0.1,67.56534,66.57228,0.29,0.23,0.99306,0.06
40,41,0.1,71.39911,63.02648,0.36,0.23,8.37263,0.13
41,41,0.1,68.75027,66.96973,0.33,0.21,1.78054,0.12
42,41,0.1,65.544945,65.88195,0.38,0.21,-0.337005,0.17
43,41,0.1,70.06749,66.851746,0.41,0.18,3.215744,0.23
44,41,0.1,67.92366,69.85985,0.36,0.22,-1.93619,0.14
45,41,0.1,70.33017,66.17648,0.3,0.24,4.15369,0.06
46,41,0.1,68.043015,62.658627,0.3,0.21,5.384388,0.09
47,41,0.1,66.08703,66.017815,0.33,0.19,0.069215,0.14
48,41,0.1,65.07727,67.18046,0.23,0.18,-2.10319,0.05
