,db(lab),db(audi),duration(lab),duration(audi),,
4526,71.99166107,91.17145538,0.38,1,-0.62,-19.17979431
4527,71.93934631,91.19760895,0.36,1,-0.64,-19.25826263
4528,73.1729126,91.06316376,0.38,1,-0.62,-17.89025116
4529,72.9634552,91.4409256,0.41,1,-0.59,-18.4774704
4530,73.0153656,91.15513611,0.41,1,-0.59,-18.13977051
4531,72.65908813,91.72805023,0.41,1,-0.59,-19.0689621
4532,73.00927734,91.72978973,0.37,1,-0.63,-18.72051239
4533,72.32688904,91.57887268,0.37,0.14,0.23,-19.25198364
4534,72.37098694,91.94547272,0.37,1,-0.63,-19.57448578
4535,72.62799072,91.34851837,0.38,1,-0.62,-18.72052765
4536,72.71904755,91.58290863,0.38,0.82,-0.44,-18.86386108
4537,72.68683624,91.47744751,0.38,1,-0.62,-18.79061127
4538,72.22345734,92.01826477,0.38,1,-0.62,-19.79480743
4539,72.17609406,91.33116913,0.37,1,-0.63,-19.15507507
4540,72.34038544,91.54463959,0.37,1,-0.63,-19.20425415
4541,72.28407288,91.55826569,0.37,1,-0.63,-19.27419281
4542,72.12016296,90.99233246,0.37,1,-0.63,-18.87216949
4543,71.92985535,91.41254425,0.37,1,-0.63,-19.4826889
4544,46.30140686,91.25502777,0.11,0.99,-0.88,-44.95362091
4545,42.24975586,63.81975937,0.11,0.66,-0.55,-21.57000351
4546,40.89784241,56.43338013,0.11,0.11,0,-15.53553772
4547,40.59064865,56.93756104,0.11,0.11,0,-16.34691238
4548,45.37140274,56.5311203,0.11,0.11,0,-11.15971756
4549,43.58810425,56.12130737,0.11,0.11,0,-12.53320313
4550,41.15940094,55.92695999,0.11,0.11,0,-14.76755905
4551,42.67130661,56.79686356,0.11,0.11,0,-14.12555695
4552,46.75108719,56.16628265,0.11,0.11,0,-9.415195465
4553,42.73730087,58.36309814,0.11,0.11,0,-15.62579727
4554,42.90119553,58.76743698,0.11,0.11,0,-15.86624146
4555,42.85421371,59.09361649,0.11,0.11,0,-16.23940277
4556,48.0476532,59.19736862,0.11,0.11,0,-11.14971542
4557,48.43801117,63.78048706,0.11,0.11,0,-15.34247589
4558,46.55086517,63.33931351,0.11,0.11,0,-16.78844833
4559,46.0007019,62.82986832,0.11,0.11,0,-16.82916641
4560,51.89134216,62.42770386,0.11,0.11,0,-10.53636169
4561,52.18701172,66.73383331,0.11,0.11,0,-14.54682159
4562,51.32112503,66.82188416,0.11,0.11,0,-15.50075912
4563,51.93458939,67.02723694,0.11,0.11,0,-15.09264755
4564,55.66155243,66.95095825,0.11,0.11,0,-11.28940582
4565,55.25608063,69.24438477,0.11,0.11,0,-13.98830414
4566,56.60932159,70.01599121,0.11,0.11,0,-13.40666962
4567,55.41104126,68.87774658,0.11,1,-0.89,-13.46670532
4568,57.75079727,70.08999634,0.11,0.11,0,-12.33919907
4569,56.88113403,73.39917755,0.11,0.11,0,-16.51804352
4570,57.1987915,73.91346741,0.11,1,-0.89,-16.7146759
4571,56.21650696,72.56057739,0.11,1,-0.89,-16.34407043
4572,58.03129578,72.47267914,0.11,0.11,0,-14.44138336
4573,57.31496429,76.846138,0.11,0.11,0,-19.53117371
4574,59.23725891,77.14077759,0.11,1,-0.89,-17.90351868
4575,59.3526001,77.69768524,0.11,1,-0.89,-18.34508514
4576,59.99988556,77.4638443,0.11,1,-0.89,-17.46395874
4577,59.77389908,78.78925323,0.11,1,-0.89,-19.01535416
4578,59.34905243,79.82049561,0.11,1,-0.89,-20.47144318
4579,59.07976532,79.54343414,0.11,1,-0.89,-20.46366882
4580,61.44415665,79.61832428,0.12,1,-0.88,-18.17416763
4581,62.47692871,82.74954224,0.11,1,-0.89,-20.27261353
4582,62.15613556,82.56065369,0.12,0.94,-0.82,-20.40451813
4583,62.64321136,82.54689789,0.13,0.94,-0.81,-19.90368652
4584,65.7383728,82.3258667,0.27,0.64,-0.37,-16.5874939
4585,65.52462006,85.11921692,0.27,1,-0.73,-19.59459686
4586,65.20962524,85.25357056,0.27,1,-0.73,-20.04394531
4587,64.69740295,84.87847137,0.27,0.14,0.13,-20.18106842
4588,69.8805542,85.17636871,0.27,1,-0.73,-15.29581451
4589,69.70140839,86.42962646,0.27,1,-0.73,-16.72821808
4590,69.90518951,86.71050262,0.27,1,-0.73,-16.80531311
4591,69.87392426,86.50575256,0.26,1,-0.74,-16.63182831
4592,69.45214844,86.48599243,0.27,1,-0.73,-17.03384399
4593,69.62143707,87.76519012,0.26,1,-0.74,-18.14375305
4594,69.39906311,88.08357239,0.26,1,-0.74,-18.68450928
4595,69.82571411,87.65605927,0.26,1,-0.74,-17.83034515
4596,69.48364258,87.83508301,0.26,1,-0.74,-18.35144043
4597,69.6728363,88.14405823,0.26,1,-0.74,-18.47122192
4598,69.17552185,87.95766449,0.26,1,-0.74,-18.78214264
4599,69.38856506,87.73179626,0.25,1,-0.75,-18.3432312
4600,70.32569885,87.97566223,0.25,1,-0.75,-17.64996338
4601,69.92623901,88.07952118,0.25,1,-0.75,-18.15328217
4602,71.44775391,87.99459076,0.24,1,-0.76,-16.54683685
4603,71.77867126,88.23129272,0.24,1,-0.76,-16.45262146
4604,71.33010101,88.18301392,0.24,1,-0.76,-16.8529129
4605,70.38405609,87.95509338,0.25,1,-0.75,-17.57103729
4606,69.54902649,88.09654236,0.25,1,-0.75,-18.54751587
4607,70.39865112,87.97401428,0.25,1,-0.75,-17.57536316
4608,43.27091217,87.80511475,0.11,1,-0.89,-44.53420258
4609,45.21834564,67.28375244,0.11,0.44,-0.33,-22.0654068
4610,44.71189499,50.57304382,0.11,0.11,0,-5.861148834
4611,44.90551758,48.31590271,0.11,0.11,0,-3.410385132
4612,43.98597717,47.84579468,0.11,0.11,0,-3.859817505
4613,44.74718857,47.68305206,0.11,0.11,0,-2.935863495
4614,44.95944977,49.17707443,0.11,0.11,0,-4.217624664
4615,43.71992493,48.45217896,0.11,0.11,0,-4.732254028
4616,45.28990173,48.29192352,0.11,0.11,0,-3.00202179
4617,45.16711044,53.13245773,0.11,0.11,0,-7.96534729
4618,43.90207672,50.80304718,0.11,0.11,0,-6.900970459
4619,45.7984314,53.84823608,0.11,0.11,0,-8.049804688
4620,49.69739914,52.90552139,0.11,0.11,0,-3.208122253
4621,48.58450699,59.08863831,0.11,0.11,0,-10.50413132
4622,51.6207428,57.39904022,0.11,0.11,0,-5.778297424
4623,50.97767258,58.28844452,0.11,0.11,0,-7.310771942
4624,54.0881958,59.05706787,0.11,0.11,0,-4.96887207
4625,52.11167908,62.46654892,0.11,0.11,0,-10.35486984
4626,54.5225029,63.52726746,0.11,0.11,0,-9.004764557
4627,53.26074982,62.66306305,0.11,0.11,0,-9.402313232
4628,56.97980499,62.78235245,0.11,0.11,0,-5.802547455
4629,57.86413193,65.85463715,0.11,0.11,0,-7.990505219
4630,57.51506042,66.29225159,0.11,0.11,0,-8.777191162
4631,56.44144058,65.94937897,0.11,0.11,0,-9.507938385
4632,60.36281586,65.91673279,0.11,0.11,0,-5.553916931
4633,57.78435135,69.43146515,0.11,0.11,0,-11.6471138
4634,60.74147034,69.10762787,0.11,0.11,0,-8.366157532
4635,60.29736328,68.83566284,0.11,0.11,0,-8.538299561
4636,62.73616028,69.42007446,0.11,0.11,0,-6.683914185
4637,60.26880264,71.57806396,0.11,0.11,0,-11.30926132
4638,62.60120773,72.31948853,0.11,0.11,0,-9.718280792
4639,62.06881332,71.76263428,0.11,0.11,0,-9.693820953
4640,61.20678711,71.80923462,0.2,0.11,0.09,-10.60244751
4641,60.16497421,74.06242371,0.2,0.11,0.09,-13.89744949
4642,60.34354401,74.23432922,0.2,0.11,0.09,-13.89078522
4643,61.18426895,74.65326691,0.2,0.11,0.09,-13.46899796
4644,66.72593689,74.42510986,0.2,0.11,0.09,-7.699172974
4645,62.52636337,78.25189209,0.2,0.11,0.09,-15.72552872
4646,63.41570282,78.80434418,0.2,0.11,0.09,-15.38864136
4647,63.46692276,78.41234589,0.2,0.82,-0.62,-14.94542313
4648,68.23512268,78.1545639,0.21,0.8,-0.59,-9.919441223
4649,67.7089386,81.52399445,0.47,0.98,-0.51,-13.81505585
4650,67.92893219,80.59312439,0.21,1,-0.79,-12.6641922
4651,67.96941376,80.84681702,0.21,0.6,-0.39,-12.87740326
4652,70.76631927,81.22631836,0.54,0.81,-0.27,-10.45999908
4653,69.63446045,81.25514984,0.54,0.71,-0.17,-11.62068939
4654,71.36560059,81.88230896,0.47,0.86,-0.39,-10.51670837
4655,71.08748627,81.4126358,0.46,0.96,-0.5,-10.32514954
4656,72.07304382,81.72332001,0.46,1,-0.54,-9.650276184
4657,72.38053894,84.29663849,0.45,0.96,-0.51,-11.91609955
4658,72.65372467,84.49975586,0.45,0.59,-0.14,-11.84603119
4659,72.51498413,84.47555542,0.44,0.75,-0.31,-11.96057129
4660,72.67482758,84.65645599,0.44,0.56,-0.12,-11.98162842
4661,72.55958557,85.28903961,0.44,0.96,-0.52,-12.72945404
4662,72.49472046,85.59389496,0.44,0.79,-0.35,-13.0991745
4663,72.52572632,85.43495178,0.44,0.65,-0.21,-12.90922546
4664,72.19262695,85.55661011,0.44,0.79,-0.35,-13.36398315
4665,72.46971893,85.94793701,0.44,0.66,-0.22,-13.47821808
4666,71.97219086,85.90339661,0.45,0.76,-0.31,-13.93120575
4667,72.14828491,85.75071716,0.45,0.76,-0.31,-13.60243225
4668,71.94497681,85.98561859,0.45,1,-0.55,-14.04064178
4669,72.21470642,86.00088501,0.45,0.74,-0.29,-13.78617859
4670,72.22348022,86.1596756,0.52,0.97,-0.45,-13.93619537
4671,72.46904755,85.48731995,0.52,0.72,-0.2,-13.0182724
4672,42.7392807,85.95619965,0.11,0.72,-0.61,-43.21691895
4673,43.76976776,57.85682297,0.11,0.19,-0.08,-14.08705521
4674,43.11560059,52.40643311,0.11,0.11,0,-9.29083252
4675,44.29212189,53.80580139,0.11,0.11,0,-9.513679504
4676,43.92744446,53.00219345,0.11,0.11,0,-9.074748993
4677,44.55391693,51.84565735,0.11,0.11,0,-7.291740417
4678,40.78142548,52.3903923,0.11,0.11,0,-11.60896683
4679,43.94602585,53.26338959,0.11,0.11,0,-9.317363739
4680,44.05399323,52.24170685,0.11,0.11,0,-8.187713623
4681,46.10582352,55.32569122,0.11,0.11,0,-9.219867706
4682,42.97770309,55.86073685,0.11,0.11,0,-12.88303375
4683,44.31437302,56.27541733,0.11,0.11,0,-11.96104431
4684,49.4985733,56.49785614,0.11,0.11,0,-6.999282837
4685,47.25523758,59.81681061,0.11,0.14,-0.03,-12.56157303
4686,45.90304184,59.64240265,0.11,0.11,0,-13.73936081
4687,47.98767471,60.38760376,0.11,0.11,0,-12.39992905
4688,51.81403351,59.66867065,0.11,0.14,-0.03,-7.854637146
4689,51.28788757,62.1170311,0.11,0.2,-0.09,-10.82914352
4690,49.78045654,62.57403946,0.11,0.15,-0.04,-12.79358292
4691,51.99000549,62.33392334,0.11,0.2,-0.09,-10.34391785
4692,54.34475708,62.44183731,0.11,0.2,-0.09,-8.097080231
4693,52.53286362,62.82001114,0.11,0.2,-0.09,-10.28714752
4694,55.51359177,63.23228836,0.11,0.2,-0.09,-7.718696594
4695,54.85830307,65.22915649,0.11,0.2,-0.09,-10.37085342
4696,56.65215683,62.98287201,0.11,0.2,-0.09,-6.330715179
4697,55.16361237,65.99057007,0.11,0.21,-0.1,-10.8269577
4698,57.59622192,65.84874725,0.11,0.21,-0.1,-8.25252533
4699,54.22584534,66.40632629,0.11,0.2,-0.09,-12.18048096
4700,58.16520691,66.04888916,0.11,0.2,-0.09,-7.883682251
4701,59.47115326,70.17771912,0.11,0.49,-0.38,-10.70656586
4702,59.00020599,70.20641327,0.11,0.49,-0.38,-11.20620728
4703,58.0377655,70.2195282,0.11,0.49,-0.38,-12.1817627
4704,62.48085785,70.6151123,0.23,0.49,-0.26,-8.134254456
4705,61.53496552,72.57279968,0.23,0.5,-0.27,-11.03783417
4706,61.39871216,72.51451874,0.23,0.49,-0.26,-11.11580658
4707,61.40217209,72.79147339,0.23,0.49,-0.26,-11.3893013
4708,65.22284698,72.79184723,0.24,0.5,-0.26,-7.569000244
4709,64.72108459,75.31164551,0.24,0.5,-0.26,-10.59056091
4710,64.48973083,75.78202057,0.24,0.5,-0.26,-11.29228973
4711,64.99399567,75.43170166,0.24,0.5,-0.26,-10.43770599
4712,68.41585541,75.52320099,0.24,0.5,-0.26,-7.107345581
4713,68.45533752,77.3000946,0.24,0.7,-0.46,-8.84475708
4714,68.43753815,77.57684326,0.24,0.67,-0.43,-9.139305115
4715,68.23761749,77.41379547,0.24,0.65,-0.41,-9.176177979
4716,72.2711792,77.31858826,0.23,0.64,-0.41,-5.047409058
4717,72.14482117,79.32038879,0.49,0.6,-0.11,-7.175567627
4718,72.20087433,79.56550598,0.49,0.58,-0.09,-7.364631653
4719,71.82923889,79.32408142,0.23,0.64,-0.41,-7.494842529
4720,72.67945862,78.51987457,0.24,0.63,-0.39,-5.840415955
4721,73.25411987,81.87891388,0.48,0.52,-0.04,-8.624794006
4722,73.25357819,81.54460144,0.23,0.7,-0.47,-8.291023254
4723,73.18340302,81.80949402,0.23,0.67,-0.44,-8.626091003
4724,72.97979736,81.44852448,0.23,0.63,-0.4,-8.468727112
4725,73.13470459,81.37518311,0.47,0.67,-0.2,-8.240478516
4726,72.89762878,81.69473267,0.23,0.77,-0.54,-8.797103882
4727,73.20121002,81.44395447,0.23,0.83,-0.6,-8.242744446
4728,72.67459106,81.54577637,0.23,0.88,-0.65,-8.871185303
4729,73.36752319,81.96099091,0.23,0.86,-0.63,-8.593467712
4730,72.68469238,82.00590515,0.23,0.83,-0.6,-9.321212769
4731,72.78193665,81.62445068,0.23,0.79,-0.56,-8.842514038
4732,72.65000916,81.63912964,0.23,0.78,-0.55,-8.989120483
4733,73.41494751,81.58776855,0.23,0.76,-0.53,-8.172821045
4734,72.64123535,81.95780945,0.48,0.83,-0.35,-9.316574097
4735,72.96482086,81.42077637,0.23,0.82,-0.59,-8.455955505
4736,47.8607254,81.53611755,0.11,0.81,-0.7,-33.67539215
4737,43.81125641,55.14424515,0.11,0.15,-0.04,-11.33298874
4738,42.43910599,51.23988342,0.11,0.14,-0.03,-8.800777435
4739,42.3035202,51.07363129,0.11,0.14,-0.03,-8.770111084
4740,43.04079056,53.30750275,0.11,0.15,-0.04,-10.26671219
4741,43.80357361,52.83725739,0.11,0.15,-0.04,-9.033683777
4742,43.78887558,53.28956985,0.11,0.15,-0.04,-9.500694275
4743,42.45689392,54.62731171,0.11,0.15,-0.04,-12.17041779
4744,45.14389038,52.37974548,0.11,0.15,-0.04,-7.235855103
4745,44.8500824,57.74881744,0.11,0.17,-0.06,-12.89873505
4746,43.37650681,58.16949844,0.11,0.17,-0.06,-14.79299164
4747,45.3576088,57.48038483,0.11,0.16,-0.05,-12.12277603
4748,48.89936447,57.798069,0.11,0.16,-0.05,-8.898704529
4749,49.23660278,63.98911667,0.11,0.28,-0.17,-14.75251389
4750,48.68925476,63.94494629,0.11,0.28,-0.17,-15.25569153
4751,49.80701447,63.63357544,0.11,0.28,-0.17,-13.82656097
4752,50.79672623,63.68191147,0.11,0.28,-0.17,-12.88518524
4753,51.71034241,67.81000519,0.11,0.28,-0.17,-16.09966278
4754,52.73671722,68.13174438,0.11,0.28,-0.17,-15.39502716
4755,51.04006958,68.12393188,0.11,0.28,-0.17,-17.0838623
4756,53.7571907,68.47351837,0.11,0.28,-0.17,-14.71632767
4757,52.98468018,71.76251984,0.11,0.28,-0.17,-18.77783966
4758,54.77458954,71.5194397,0.11,0.38,-0.27,-16.74485016
4759,54.06271744,71.77490234,0.11,0.38,-0.27,-17.71218491
4760,57.14788437,71.75131226,0.11,0.28,-0.17,-14.60342789
4761,56.15198135,76.04447937,0.11,0.59,-0.48,-19.89249802
4762,56.50393295,76.07189941,0.11,0.59,-0.48,-19.56796646
4763,56.40035629,76.49613953,0.11,0.59,-0.48,-20.09578323
4764,58.15806198,76.16046906,0.16,0.59,-0.43,-18.00240707
4765,58.66931152,78.11856079,0.15,0.69,-0.54,-19.44924927
4766,59.3714447,78.30553436,0.16,0.58,-0.42,-18.93408966
4767,61.10828018,78.89128876,0.15,0.69,-0.54,-17.78300858
4768,61.4040184,78.3474884,0.2,0.59,-0.39,-16.94347
4769,62.41083145,82.06387329,0.21,0.47,-0.26,-19.65304184
4770,61.86816406,82.21077728,0.2,0.69,-0.49,-20.34261322
4771,59.44085693,80.90294647,0.17,0.47,-0.3,-21.46208954
4772,64.68013,80.75691986,0.23,0.79,-0.56,-16.07678986
4773,65.39885712,84.85150909,0.22,0.6,-0.38,-19.45265198
4774,63.71798706,84.58531189,0.22,0.61,-0.39,-20.86732483
4775,64.47528839,85.82102966,0.22,0.74,-0.52,-21.34574127
4776,67.62107849,85.58718872,0.3,0.63,-0.33,-17.96611023
4777,66.7020874,87.69284058,0.3,0.78,-0.48,-20.99075317
4778,68.94396973,88.14694214,0.3,0.67,-0.37,-19.20297241
4779,66.82240295,87.81426239,0.3,0.55,-0.25,-20.99185944
4780,70.0912323,86.95866394,0.3,0.63,-0.33,-16.86743164
4781,69.76049805,88.98790741,0.29,1,-0.71,-19.22740936
4782,69.06098175,88.55282593,0.29,0.89,-0.6,-19.49184418
4783,70.73713684,88.57727051,0.3,0.84,-0.54,-17.84013367
4784,71.19589233,88.88444519,0.28,1,-0.72,-17.68855286
4785,69.98699951,89.6886673,0.27,1,-0.73,-19.70166779
4786,69.79656219,89.57028961,0.29,0.81,-0.52,-19.77372742
4787,69.8535614,89.74746704,0.19,0.98,-0.79,-19.89390564
4788,69.79138184,89.47789001,0.18,1,-0.82,-19.68650818
4789,70.16172791,90.05480194,0.18,1,-0.82,-19.89307404
4790,69.68173981,89.70548248,0.18,0.79,-0.61,-20.02374268
4791,71.2701416,90.2504425,0.18,0.88,-0.7,-18.9803009
4792,71.23779297,89.97515106,0.18,0.9,-0.72,-18.73735809
4793,70.02603149,89.73809814,0.18,1,-0.82,-19.71206665
4794,70.2223587,90.36264038,0.23,1,-0.77,-20.14028168
4795,70.40270233,90.44714355,0.23,1,-0.77,-20.04444122
4796,71.26613617,90.24887848,0.23,1,-0.77,-18.98274231
4797,69.78581238,90.4942627,0.23,1,-0.77,-20.70845032
4798,69.69620514,90.21472931,0.23,1,-0.77,-20.51852417
4799,70.3657608,90.56739044,0.23,1,-0.77,-20.20162964
4800,43.98947525,90.49871826,0.11,1,-0.89,-46.50924301
4801,43.58142853,58.98557281,0.11,0.33,-0.22,-15.40414429
4802,43.6084404,52.79722977,0.11,0.11,0,-9.188789368
4803,42.58699036,52.01379776,0.11,0.11,0,-9.426807404
4804,43.24142838,51.20444489,0.11,0.11,0,-7.96301651
4805,43.08674622,50.15913773,0.11,0.11,0,-7.07239151
4806,42.04348373,51.8510704,0.11,0.11,0,-9.80758667
4807,41.38502502,52.15116882,0.11,0.11,0,-10.7661438
4808,43.64822388,52.02377701,0.11,0.11,0,-8.375553131
4809,44.0268898,56.37913132,0.11,0.12,-0.01,-12.35224152
4810,44.56436539,55.50154114,0.11,0.12,-0.01,-10.93717575
4811,41.18767548,55.24214172,0.11,0.12,-0.01,-14.05446625
4812,47.75019073,55.6836853,0.11,0.12,-0.01,-7.933494568
4813,46.366745,60.8961792,0.11,0.21,-0.1,-14.5294342
4814,47.0045929,60.63380432,0.11,0.2,-0.09,-13.62921143
4815,47.30585098,60.45433807,0.11,0.2,-0.09,-13.14848709
4816,49.77616882,60.31044006,0.11,0.2,-0.09,-10.53427124
4817,47.96736145,64.20915222,0.11,0.21,-0.1,-16.24179077
4818,52.12508011,64.34405518,0.11,0.21,-0.1,-12.21897507
4819,48.41133881,63.96659088,0.11,0.21,-0.1,-15.55525208
4820,52.85676956,63.88003922,0.11,0.21,-0.1,-11.02326965
4821,53.29000473,67.3400116,0.11,0.23,-0.12,-14.05000687
4822,52.45126724,67.68183899,0.11,0.23,-0.12,-15.23057175
4823,51.93375397,67.37498474,0.11,0.23,-0.12,-15.44123077
4824,55.86462784,67.37861633,0.11,0.23,-0.12,-11.51398849
4825,55.40503693,70.07042694,0.11,0.26,-0.15,-14.66539001
4826,56.46201324,69.91605377,0.11,0.29,-0.18,-13.45404053
4827,55.48680878,70.22658539,0.11,0.26,-0.15,-14.73977661
4828,57.63470459,69.99062347,0.11,0.26,-0.15,-12.35591888
4829,58.59128571,73.94556427,0.11,0.42,-0.31,-15.35427856
4830,58.18709946,74.34583282,0.11,0.41,-0.3,-16.15873337
4831,57.58192825,74.28536987,0.11,0.41,-0.3,-16.70344162
4832,61.44462204,74.30857849,0.11,0.41,-0.3,-12.86395645
4833,62.09514618,76.38545227,0.11,0.41,-0.3,-14.29030609
4834,62.07320404,76.0480423,0.11,0.41,-0.3,-13.97483826
4835,60.86921692,76.95581055,0.11,0.41,-0.3,-16.08659363
4836,63.87754059,75.74003601,0.12,0.42,-0.3,-11.86249542
4837,64.29331207,79.40921021,0.12,0.81,-0.69,-15.11589813
4838,63.55934525,79.983078,0.12,0.83,-0.71,-16.42373276
4839,63.60904694,79.85042572,0.12,0.41,-0.29,-16.24137878
4840,68.42433167,79.81715393,0.32,0.41,-0.09,-11.39282227
4841,68.40888214,81.29951477,0.33,0.61,-0.28,-12.89063263
4842,68.40315247,80.87626648,0.33,0.54,-0.21,-12.47311401
4843,68.65727234,81.62177277,0.32,0.65,-0.33,-12.96450043
4844,71.97055054,81.87091827,0.33,1,-0.67,-9.900367737
4845,71.61532593,82.87552643,0.32,0.82,-0.5,-11.2602005
4846,69.99388123,82.09710693,0.32,0.68,-0.36,-12.10322571
4847,71.84793091,82.16775513,0.31,0.61,-0.3,-10.31982422
4848,71.65560913,82.54557037,0.32,0.77,-0.45,-10.88996124
4849,71.62973022,84.23274231,0.31,0.61,-0.3,-12.60301208
4850,71.63363647,85.44920349,0.31,0.89,-0.58,-13.81556702
4851,71.9882431,85.41565704,0.31,0.62,-0.31,-13.42741394
4852,71.50465393,85.38816071,0.31,0.64,-0.33,-13.88350677
4853,71.95482635,80.79637146,0.31,0.65,-0.34,-8.841545105
4854,71.72388458,81.10726166,0.31,0.62,-0.31,-9.383377075
4855,72.03077698,85.31977844,0.31,0.75,-0.44,-13.28900146
4856,72.16384888,82.00653076,0.31,0.62,-0.31,-9.842681885
4857,71.99937439,81.93908691,0.31,0.71,-0.4,-9.939712524
4858,72.03844452,82.24542236,0.31,0.73,-0.42,-10.20697784
4859,71.96690369,85.44657898,0.31,0.86,-0.55,-13.47967529
4860,71.94139099,82.1783371,0.31,0.85,-0.54,-10.23694611
4861,71.77861023,85.31112671,0.31,0.84,-0.53,-13.53251648
4862,71.65214539,82.33306885,0.31,0.69,-0.38,-10.68092346
4863,71.78478241,81.92516327,0.31,0.6,-0.29,-10.14038086
4864,44.74146652,82.3528595,0.11,0.68,-0.57,-37.61139297
4865,44.96697235,48.42681885,0.11,0.11,0,-3.459846497
4866,47.12160492,47.98097992,0.11,0.11,0,-0.859375
4867,43.27680969,47.5784874,0.11,0.11,0,-4.301677704
4868,48.13764572,47.28373337,0.11,0.11,0,0.853912354
4869,45.7518425,48.72318268,0.11,0.11,0,-2.971340179
4870,46.27599335,48.76570511,0.11,0.11,0,-2.489711761
4871,44.90117645,49.95796585,0.11,0.11,0,-5.056789398
4872,46.19960022,47.58757019,0.11,0.11,0,-1.387969971
4873,45.50366974,51.5676384,0.11,0.11,0,-6.063968658
4874,47.19347382,52.49375153,0.11,0.11,0,-5.30027771
4875,43.85599899,51.50756073,0.11,0.11,0,-7.651561737
4876,49.28901672,51.30422211,0.11,0.11,0,-2.015205383
4877,47.92868042,55.88371277,0.11,0.2,-0.09,-7.955032349
4878,48.93358994,54.94412231,0.11,0.11,0,-6.010532379
4879,48.10696411,54.71885681,0.11,0.18,-0.07,-6.6118927
4880,51.31890869,55.81215668,0.11,0.17,-0.06,-4.493247986
4881,53.18379211,60.30306244,0.11,0.23,-0.12,-7.119270325
4882,51.04166794,57.93606567,0.11,0.23,-0.12,-6.894397736
4883,50.76292038,58.00507736,0.11,0.23,-0.12,-7.242156982
4884,53.65279007,58.42827225,0.11,0.22,-0.11,-4.775482178
4885,55.44778442,61.89097214,0.11,0.25,-0.14,-6.443187714
4886,54.23298645,61.17058563,0.11,0.24,-0.13,-6.937599182
4887,55.80018997,64.07354736,0.11,0.24,-0.13,-8.273357391
4888,56.60078812,63.78365707,0.11,0.24,-0.13,-7.182868958
4889,57.65974045,68.24859619,0.11,0.26,-0.15,-10.58885574
4890,57.81795883,67.41307068,0.11,0.27,-0.16,-9.595111847
4891,55.97888947,67.55653381,0.11,0.26,-0.15,-11.57764435
4892,56.61645508,67.85231018,0.11,0.26,-0.15,-11.2358551
4893,58.45938492,71.2281189,0.11,0.27,-0.16,-12.76873398
4894,58.80244064,70.95385742,0.11,0.27,-0.16,-12.15141678
4895,58.74507141,71.14059448,0.11,0.27,-0.16,-12.39552307
4896,57.46919632,70.79022217,0.11,0.27,-0.16,-13.32102585
4897,58.2612381,73.71128845,0.12,0.27,-0.15,-15.45005035
4898,59.26728439,73.82342529,0.12,0.27,-0.15,-14.5561409
4899,62.83786774,73.53823853,0.12,0.41,-0.29,-10.70037079
4900,60.78948975,73.81414795,0.14,0.41,-0.27,-13.0246582
4901,60.24866867,77.10420227,0.14,0.41,-0.27,-16.8555336
4902,60.68742752,72.0565033,0.14,0.41,-0.27,-11.36907578
4903,60.75904083,72.64711761,0.14,0.41,-0.27,-11.88807678
4904,63.89482117,75.63983154,0.14,0.42,-0.28,-11.74501038
4905,62.59102631,79.60138702,0.14,0.51,-0.37,-17.01036072
4906,64.9339447,79.46603394,0.14,0.58,-0.44,-14.53208923
4907,66.72492218,79.63117218,0.14,0.56,-0.42,-12.90625
4908,69.71403503,79.66836548,0.25,0.55,-0.3,-9.954330444
4909,70.43122864,80.37361908,0.23,0.61,-0.38,-9.942390442
4910,70.47654724,80.45451355,0.23,0.71,-0.48,-9.977966309
4911,70.32419586,80.16065216,0.23,0.71,-0.48,-9.836456299
4912,72.73448181,80.11351776,0.32,0.76,-0.44,-7.37903595
4913,72.21208954,82.72187805,0.32,0.7,-0.38,-10.50978851
4914,72.18805695,82.7480545,0.21,0.67,-0.46,-10.55999756
4915,72.61103821,82.80484009,0.21,0.67,-0.46,-10.19380188
4916,72.19275665,82.70613861,0.21,0.65,-0.44,-10.51338196
4917,72.18822479,82.53601074,0.22,0.69,-0.47,-10.34778595
4918,72.14498138,82.93323517,0.21,0.95,-0.74,-10.78825378
4919,72.66766357,82.91278076,0.21,0.67,-0.46,-10.24511719
4920,72.09732819,82.96444702,0.22,0.65,-0.43,-10.86711884
4921,72.66861725,81.98085785,0.22,0.65,-0.43,-9.312240601
4922,72.25240326,83.05927277,0.21,0.65,-0.44,-10.80686951
4923,72.05955505,82.87326813,0.21,0.59,-0.38,-10.81371307
4924,72.08752441,82.88365173,0.21,0.59,-0.38,-10.79612732
4925,72.59358215,82.06708527,0.22,0.59,-0.37,-9.473503113
4926,72.44659424,82.64163208,0.21,0.38,-0.17,-10.19503784
4927,72.23595428,82.88587189,0.21,0.66,-0.45,-10.6499176
4928,40.80869675,82.7417984,0.11,0.66,-0.55,-41.93310165
4929,44.03836823,56.087677,0.11,0.15,-0.04,-12.04930878
4930,42.45828629,54.50217438,0.11,0.15,-0.04,-12.04388809
4931,42.97756195,53.42726517,0.11,0.14,-0.03,-10.44970322
4932,43.5049324,54.22541428,0.11,0.15,-0.04,-10.72048187
4933,43.32217026,53.57263947,0.11,0.14,-0.03,-10.25046921
4934,43.21794128,53.88624191,0.11,0.14,-0.03,-10.66830063
4935,42.54053116,53.74437714,0.11,0.15,-0.04,-11.20384598
4936,43.69874954,53.42857742,0.11,0.14,-0.03,-9.729827881
